Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series
R_ERJ-3EKF5761V,R,5.76 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.76 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5761V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5762V,R,57.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 57.6 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5762V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5763V,R,576 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 576 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5763V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF59R0V,R,59 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 59 Ω 1% 0603 75V,Panasonic,ERJ-3EKF59R0V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5900V,R,590 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 590 Ω 1% 0603 75V,Panasonic,ERJ-3EKF5900V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5901V,R,5.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.9 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5901V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5902V,R,59 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 59 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5902V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF5903V,R,590 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 590 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF5903V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF60R4V,R,60.4 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 60.4 Ω 1% 0603 75V,Panasonic,ERJ-3EKF60R4V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6040V,R,604 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 604 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6040V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6041V,R,6.04 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.04 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6041V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6042V,R,60.4 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 60.4 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6042V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6043V,R,604 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 604 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6043V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF61R9V,R,61.9 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 61.9 Ω 1% 0603 75V,Panasonic,ERJ-3EKF61R9V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6190V,R,619 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 619 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6190V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6191V,R,6.19 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.19 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6191V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6192V,R,61.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 61.9 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6192V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6193V,R,619 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 619 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6193V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF63R4V,R,63.4 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 63.4 Ω 1% 0603 75V,Panasonic,ERJ-3EKF63R4V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6340V,R,634 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 634 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6340V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6341V,R,6.34 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.34 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6341V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6342V,R,63.4 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 63.4 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6342V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6343V,R,634 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 634 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6343V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF64R9V,R,64.9 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 64.9 Ω 1% 0603 75V,Panasonic,ERJ-3EKF64R9V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6490V,R,649 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 649 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6490V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6491V,R,6.49 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.49 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6491V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6492V,R,64.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 64.9 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6492V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6493V,R,649 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 649 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6493V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF66R5V,R,66.5 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 66.5 Ω 1% 0603 75V,Panasonic,ERJ-3EKF66R5V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6650V,R,665 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 665 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6650V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6651V,R,6.65 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.65 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6651V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6652V,R,66.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 66.5 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6652V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6653V,R,665 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 665 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6653V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF68R1V,R,68.1 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68.1 Ω 1% 0603 75V,Panasonic,ERJ-3EKF68R1V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6810V,R,681 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 681 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6810V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6811V,R,6.81 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.81 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6811V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6812V,R,68.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68.1 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6812V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6813V,R,681 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 681 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6813V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF69R8V,R,69.8 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 69.8 Ω 1% 0603 75V,Panasonic,ERJ-3EKF69R8V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6980V,R,698 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 698 Ω 1% 0603 75V,Panasonic,ERJ-3EKF6980V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6981V,R,6.98 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.98 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6981V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6982V,R,69.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 69.8 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6982V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF6983V,R,698 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 698 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF6983V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF71R5V,R,71.5 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 71.5 Ω 1% 0603 75V,Panasonic,ERJ-3EKF71R5V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7150V,R,715 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 715 Ω 1% 0603 75V,Panasonic,ERJ-3EKF7150V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7151V,R,7.15 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.15 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7151V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7152V,R,71.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 71.5 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7152V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7153V,R,715 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 715 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7153V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF73R2V,R,73.2 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 73.2 Ω 1% 0603 75V,Panasonic,ERJ-3EKF73R2V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7320V,R,732 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 732 Ω 1% 0603 75V,Panasonic,ERJ-3EKF7320V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7321V,R,7.32 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.32 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7321V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7322V,R,73.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 73.2 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7322V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7323V,R,732 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 732 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7323V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF75R0V,R,75 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 1% 0603 75V,Panasonic,ERJ-3EKF75R0V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7500V,R,750 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 1% 0603 75V,Panasonic,ERJ-3EKF7500V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7501V,R,7.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7501V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7502V,R,75 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7502V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7503V,R,750 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7503V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF76R8V,R,76.8 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 76.8 Ω 1% 0603 75V,Panasonic,ERJ-3EKF76R8V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7680V,R,768 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 768 Ω 1% 0603 75V,Panasonic,ERJ-3EKF7680V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7681V,R,7.68 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.68 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7681V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7682V,R,76.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 76.8 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7682V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7683V,R,768 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 768 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7683V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF78R7V,R,78.7 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 78.7 Ω 1% 0603 75V,Panasonic,ERJ-3EKF78R7V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7870V,R,787 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 787 Ω 1% 0603 75V,Panasonic,ERJ-3EKF7870V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7871V,R,7.87 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.87 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7871V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7872V,R,78.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 78.7 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7872V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF7873V,R,787 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 787 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF7873V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF80R6V,R,80.6 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 80.6 Ω 1% 0603 75V,Panasonic,ERJ-3EKF80R6V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8060V,R,806 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 806 Ω 1% 0603 75V,Panasonic,ERJ-3EKF8060V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8061V,R,8.06 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.06 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8061V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8062V,R,80.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 80.6 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8062V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8063V,R,806 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 806 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8063V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF82R5V,R,82.5 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82.5 Ω 1% 0603 75V,Panasonic,ERJ-3EKF82R5V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8250V,R,825 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 825 Ω 1% 0603 75V,Panasonic,ERJ-3EKF8250V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8251V,R,8.25 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.25 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8251V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8252V,R,82.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82.5 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8252V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8253V,R,825 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 825 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8253V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF84R5V,R,84.5 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 84.5 Ω 1% 0603 75V,Panasonic,ERJ-3EKF84R5V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8450V,R,845 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 845 Ω 1% 0603 75V,Panasonic,ERJ-3EKF8450V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8451V,R,8.45 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.45 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8451V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8452V,R,84.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 84.5 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8452V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8453V,R,845 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 845 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8453V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF86R6V,R,86.6 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 86.6 Ω 1% 0603 75V,Panasonic,ERJ-3EKF86R6V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8660V,R,866 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 866 Ω 1% 0603 75V,Panasonic,ERJ-3EKF8660V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8661V,R,8.66 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.66 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8661V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8662V,R,86.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 86.6 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8662V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8663V,R,866 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 866 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8663V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF88R7V,R,88.7 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 88.7 Ω 1% 0603 75V,Panasonic,ERJ-3EKF88R7V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8870V,R,887 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 887 Ω 1% 0603 75V,Panasonic,ERJ-3EKF8870V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8871V,R,8.87 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.87 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8871V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8872V,R,88.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 88.7 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8872V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF8873V,R,887 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 887 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF8873V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF90R9V,R,90.9 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 90.9 Ω 1% 0603 75V,Panasonic,ERJ-3EKF90R9V,1%,75V,0603,1608,ERJ-3EK
