Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating
R_000422,R,63.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 63.4 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6342V,1%,150V
R_000423,R,634 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 634 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6343V,1%,150V
R_000424,R,64.9 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 64.9 Ω 1% 0805 150V,Panasonic,ERJ-6ENF64R9V,1%,150V
R_000425,R,649 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 649 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6490V,1%,150V
R_000426,R,6.49 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.49 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6491V,1%,150V
R_000427,R,64.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 64.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6492V,1%,150V
R_000428,R,649 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 649 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6493V,1%,150V
R_000429,R,66.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 66.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF66R5V,1%,150V
R_000430,R,665 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 665 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6650V,1%,150V
R_000431,R,6.65 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.65 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6651V,1%,150V
R_000432,R,66.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 66.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6652V,1%,150V
R_000433,R,665 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 665 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6653V,1%,150V
R_000434,R,68.1 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68.1 Ω 1% 0805 150V,Panasonic,ERJ-6ENF68R1V,1%,150V
R_000435,R,681 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 681 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6810V,1%,150V
R_000436,R,6.81 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.81 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6811V,1%,150V
R_000437,R,68.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68.1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6812V,1%,150V
R_000438,R,681 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 681 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6813V,1%,150V
R_000439,R,69.8 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 69.8 Ω 1% 0805 150V,Panasonic,ERJ-6ENF69R8V,1%,150V
R_000440,R,698 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 698 Ω 1% 0805 150V,Panasonic,ERJ-6ENF6980V,1%,150V
R_000441,R,6.98 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.98 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6981V,1%,150V
R_000442,R,69.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 69.8 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6982V,1%,150V
R_000443,R,698 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 698 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF6983V,1%,150V
R_000444,R,71.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 71.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF71R5V,1%,150V
R_000445,R,715 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 715 Ω 1% 0805 150V,Panasonic,ERJ-6ENF7150V,1%,150V
R_000446,R,7.15 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.15 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7151V,1%,150V
R_000447,R,71.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 71.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7152V,1%,150V
R_000448,R,715 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 715 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7153V,1%,150V
R_000449,R,73.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 73.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF73R2V,1%,150V
R_000450,R,732 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 732 Ω 1% 0805 150V,Panasonic,ERJ-6ENF7320V,1%,150V
R_000451,R,7.32 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.32 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7321V,1%,150V
R_000452,R,73.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 73.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7322V,1%,150V
R_000453,R,732 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 732 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7323V,1%,150V
R_000454,R,75 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 1% 0805 150V,Panasonic,ERJ-6ENF75R0V,1%,150V
R_000455,R,750 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 1% 0805 150V,Panasonic,ERJ-6ENF7500V,1%,150V
R_000456,R,7.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7501V,1%,150V
R_000457,R,75 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7502V,1%,150V
R_000458,R,750 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7503V,1%,150V
R_000459,R,76.8 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 76.8 Ω 1% 0805 150V,Panasonic,ERJ-6ENF76R8V,1%,150V
R_000460,R,768 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 768 Ω 1% 0805 150V,Panasonic,ERJ-6ENF7680V,1%,150V
R_000461,R,7.68 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.68 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7681V,1%,150V
R_000462,R,76.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 76.8 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7682V,1%,150V
R_000463,R,768 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 768 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7683V,1%,150V
R_000464,R,78.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 78.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF78R7V,1%,150V
R_000465,R,787 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 787 Ω 1% 0805 150V,Panasonic,ERJ-6ENF7870V,1%,150V
R_000466,R,7.87 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.87 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7871V,1%,150V
R_000467,R,78.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 78.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7872V,1%,150V
R_000468,R,787 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 787 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF7873V,1%,150V
R_000469,R,80.6 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 80.6 Ω 1% 0805 150V,Panasonic,ERJ-6ENF80R6V,1%,150V
R_000470,R,806 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 806 Ω 1% 0805 150V,Panasonic,ERJ-6ENF8060V,1%,150V
R_000471,R,8.06 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.06 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8061V,1%,150V
R_000472,R,80.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 80.6 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8062V,1%,150V
R_000473,R,806 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 806 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8063V,1%,150V
R_000474,R,82.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF82R5V,1%,150V
R_000475,R,825 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 825 Ω 1% 0805 150V,Panasonic,ERJ-6ENF8250V,1%,150V
R_000476,R,8.25 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.25 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8251V,1%,150V
R_000477,R,82.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8252V,1%,150V
R_000478,R,825 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 825 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8253V,1%,150V
R_000479,R,84.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 84.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF84R5V,1%,150V
R_000480,R,845 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 845 Ω 1% 0805 150V,Panasonic,ERJ-6ENF8450V,1%,150V
R_000481,R,8.45 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.45 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8451V,1%,150V
R_000482,R,84.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 84.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8452V,1%,150V
R_000483,R,845 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 845 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8453V,1%,150V
R_000484,R,86.6 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 86.6 Ω 1% 0805 150V,Panasonic,ERJ-6ENF86R6V,1%,150V
R_000485,R,866 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 866 Ω 1% 0805 150V,Panasonic,ERJ-6ENF8660V,1%,150V
R_000486,R,8.66 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.66 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8661V,1%,150V
R_000487,R,86.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 86.6 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8662V,1%,150V
R_000488,R,866 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 866 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8663V,1%,150V
R_000489,R,88.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 88.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF88R7V,1%,150V
R_000490,R,887 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 887 Ω 1% 0805 150V,Panasonic,ERJ-6ENF8870V,1%,150V
R_000491,R,8.87 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.87 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8871V,1%,150V
R_000492,R,88.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 88.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8872V,1%,150V
R_000493,R,887 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 887 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF8873V,1%,150V
R_000494,R,90.9 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 90.9 Ω 1% 0805 150V,Panasonic,ERJ-6ENF90R9V,1%,150V
R_000495,R,909 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 909 Ω 1% 0805 150V,Panasonic,ERJ-6ENF9090V,1%,150V
R_000496,R,9.09 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.09 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9091V,1%,150V
R_000497,R,90.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 90.9 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9092V,1%,150V
R_000498,R,909 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 909 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9093V,1%,150V
R_000499,R,93.1 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 93.1 Ω 1% 0805 150V,Panasonic,ERJ-6ENF93R1V,1%,150V
R_000500,R,931 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 931 Ω 1% 0805 150V,Panasonic,ERJ-6ENF9310V,1%,150V
R_000501,R,9.31 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.31 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9311V,1%,150V
R_000502,R,93.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 93.1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9312V,1%,150V
R_000503,R,931 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 931 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9313V,1%,150V
R_000504,R,95.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 95.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF95R3V,1%,150V
R_000505,R,953 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 953 Ω 1% 0805 150V,Panasonic,ERJ-6ENF9530V,1%,150V
R_000506,R,9.53 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.53 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9531V,1%,150V
R_000507,R,95.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 95.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9532V,1%,150V
R_000508,R,953 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 953 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9533V,1%,150V
R_000509,R,97.6 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 97.6 Ω 1% 0805 150V,Panasonic,ERJ-6ENF97R6V,1%,150V
R_000510,R,976 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 976 Ω 1% 0805 150V,Panasonic,ERJ-6ENF9760V,1%,150V
R_000511,R,9.76 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.76 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9761V,1%,150V
R_000512,R,97.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 97.6 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9762V,1%,150V
R_000513,R,976 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 976 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF9763V,1%,150V
R_000514,R,10 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ10R0V,5%,150V
R_000515,R,100 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1000V,5%,150V
R_000516,R,1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1001V,5%,150V
R_000517,R,10 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1002V,5%,150V
R_000518,R,100 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1003V,5%,150V
R_000519,R,1 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1004V,5%,150V
R_000520,R,11 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ11R0V,5%,150V
R_000521,R,110 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1100V,5%,150V
R_000522,R,1.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1101V,5%,150V
R_000523,R,11 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1102V,5%,150V
R_000524,R,110 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1103V,5%,150V
R_000525,R,1.1 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.1 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1104V,5%,150V
R_000526,R,12 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ12R0V,5%,150V
R_000527,R,120 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 120 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1200V,5%,150V
R_000528,R,1.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1201V,5%,150V
R_000529,R,12 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1202V,5%,150V
R_000530,R,120 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 120 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1203V,5%,150V
R_000531,R,1.2 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.2 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1204V,5%,150V
R_000532,R,13 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ13R0V,5%,150V
R_000533,R,130 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1300V,5%,150V
R_000534,R,1.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.3 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1301V,5%,150V
R_000535,R,13 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1302V,5%,150V
